company_name,status,data_points,output_file,csv_row,error
Hatsun Agro Product Ltd,success,98.0,esg_outputs\Hatsun_Agro_Product_Ltd_esg.json,343,
NCC Ltd,success,98.0,esg_outputs\NCC_Ltd_esg.json,344,
Veedol Corporation Ltd,success,98.0,esg_outputs\Veedol_Corporation_Ltd_esg.json,345,
Trident Ltd,success,98.0,esg_outputs\Trident_Ltd_esg.json,346,
Electrosteel Castings Ltd,success,98.0,esg_outputs\Electrosteel_Castings_Ltd_esg.json,347,
Jubilant FoodWorks Ltd,success,98.0,esg_outputs\Jubilant_FoodWorks_Ltd_esg.json,348,
Hindustan Zinc Ltd,success,98.0,esg_outputs\Hindustan_Zinc_Ltd_esg.json,349,
Vodafone Idea Ltd,failed,,,350,PDF download failed
Lumax Industries Ltd,failed,,,351,PDF download failed
Lumax Auto Technologies Ltd,success,98.0,esg_outputs\Lumax_Auto_Technologies_Ltd_esg.json,352,
Info Edge (India) Ltd,failed,,,353,PDF download failed
5paisa Capital Ltd,failed,,,354,PDF download failed
Arvind Fashions Ltd,success,98.0,esg_outputs\Arvind_Fashions_Ltd_esg.json,355,
Chambal Fertilisers & Chemicals Ltd,success,98.0,esg_outputs\Chambal_Fertilisers___Chemicals_Ltd_esg.json,356,
Sai Silks (Kalamandir) Ltd,success,98.0,esg_outputs\Sai_Silks__Kalamandir__Ltd_esg.json,357,
Chennai Petroleum Corporation Ltd,success,98.0,esg_outputs\Chennai_Petroleum_Corporation_Ltd_esg.json,358,
REC Ltd,success,98.0,esg_outputs\REC_Ltd_esg.json,359,
CSB Bank Ltd,success,98.0,esg_outputs\CSB_Bank_Ltd_esg.json,360,
Astral Ltd,success,98.0,esg_outputs\Astral_Ltd_esg.json,361,
Kuantum Papers Ltd,success,98.0,esg_outputs\Kuantum_Papers_Ltd_esg.json,362,
Jammu & Kashmir Bank Ltd,success,98.0,esg_outputs\Jammu___Kashmir_Bank_Ltd_esg.json,363,
FSN E-Commerce Ventures Ltd,success,98.0,esg_outputs\FSN_E-Commerce_Ventures_Ltd_esg.json,364,
HCL Technologies Ltd,success,98.0,esg_outputs\HCL_Technologies_Ltd_esg.json,365,
Northern Arc Capital Ltd,success,98.0,esg_outputs\Northern_Arc_Capital_Ltd_esg.json,366,
Power Grid Corporation of India Ltd,success,98.0,esg_outputs\Power_Grid_Corporation_of_India_Ltd_esg.json,367,
Coal India Ltd,success,98.0,esg_outputs\Coal_India_Ltd_esg.json,368,
Khaitan Chemicals & Fertilizers Ltd,success,98.0,esg_outputs\Khaitan_Chemicals___Fertilizers_Ltd_esg.json,369,
Shyam Metalics and Energy Ltd,success,98.0,esg_outputs\Shyam_Metalics_and_Energy_Ltd_esg.json,370,
3M India Ltd,success,98.0,esg_outputs\3M_India_Ltd_esg.json,371,
Relaxo Footwears Ltd-,success,98.0,esg_outputs\Relaxo_Footwears_Ltd-_esg.json,372,
Ram Ratna Wires Ltd-,success,98.0,esg_outputs\Ram_Ratna_Wires_Ltd-_esg.json,373,
Senco Gold Ltd,success,98.0,esg_outputs\Senco_Gold_Ltd_esg.json,374,
Jana Small Finance Bank Ltd,success,98.0,esg_outputs\Jana_Small_Finance_Bank_Ltd_esg.json,375,
Sundrop Brands Ltd,success,98.0,esg_outputs\Sundrop_Brands_Ltd_esg.json,376,
JK Paper Ltd,success,98.0,esg_outputs\JK_Paper_Ltd_esg.json,377,
Emami Ltd-,success,98.0,esg_outputs\Emami_Ltd-_esg.json,378,
Jio Financial Services Ltd,success,98.0,esg_outputs\Jio_Financial_Services_Ltd_esg.json,379,
Sportking India Ltd,success,98.0,esg_outputs\Sportking_India_Ltd_esg.json,380,
Lloyds Enterprises Ltd,success,98.0,esg_outputs\Lloyds_Enterprises_Ltd_esg.json,381,
