company_name,industry,status,data_points,output_file,csv_row,error
Agi Greenpac Ltd,,success,98.0,esg_outputs\Agi_Greenpac_Ltd_esg.json,1830,
Aditya Birla Fashion and Retail Ltd,,success,98.0,esg_outputs\Aditya_Birla_Fashion_and_Retail_Ltd_esg.json,1831,
INDIA NIPPON ELECTRICALS LTD.,,success,98.0,esg_outputs\INDIA_NIPPON_ELECTRICALS_LTD__esg.json,1832,
FINOLEX INDUSTRIES LTD.,,success,98.0,esg_outputs\FINOLEX_INDUSTRIES_LTD__esg.json,1833,
HINDUSTAN FOODS LTD.,,success,98.0,esg_outputs\HINDUSTAN_FOODS_LTD__esg.json,1834,
Capri Global Capital Limited,,success,98.0,esg_outputs\Capri_Global_Capital_Limited_esg.json,1835,
Solara Active Pharma Sciences Ltd,,success,98.0,esg_outputs\Solara_Active_Pharma_Sciences_Ltd_esg.json,1836,
SPECIALITY RESTAURANTS LTD.,,success,98.0,esg_outputs\SPECIALITY_RESTAURANTS_LTD__esg.json,1837,
CIGNITI TECHNOLOGIES LTD.,,success,98.0,esg_outputs\CIGNITI_TECHNOLOGIES_LTD__esg.json,1838,
SHAILY ENGINEERING PLASTICS LTD.,,success,98.0,esg_outputs\SHAILY_ENGINEERING_PLASTICS_LTD__esg.json,1839,
ECLERX SERVICES LTD.,,failed,,,1840,PDF download failed
Pitti Engineering Ltd-,,success,98.0,esg_outputs\Pitti_Engineering_Ltd-_esg.json,1841,
GUJARAT INDUSTRIES POWER CO.LTD.,,failed,,,1842,PDF download failed
SML ISUZU LIMITED,,failed,,,1843,PDF download failed
GUJARAT INDUSTRIES POWER CO.LTD.,,failed,,,1844,PDF download failed
Paisalo Digital Ltd,,success,98.0,esg_outputs\Paisalo_Digital_Ltd_esg.json,1845,
GULSHAN POLYOLS LTD.,,failed,,,1846,PDF download failed
VARDHMAN SPECIAL STEELS LTD.,,success,98.0,esg_outputs\VARDHMAN_SPECIAL_STEELS_LTD__esg.json,1847,
Uniparts India Ltd,,success,98.0,esg_outputs\Uniparts_India_Ltd_esg.json,1848,
Monarch Networth Capital Ltd,,success,98.0,esg_outputs\Monarch_Networth_Capital_Ltd_esg.json,1849,
GOKALDAS EXPORTS LTD.,,success,98.0,esg_outputs\GOKALDAS_EXPORTS_LTD__esg.json,1850,
Garden Reach Shipbuilders & Engineers Ltd,,success,98.0,esg_outputs\Garden_Reach_Shipbuilders___Engineers_Ltd_esg.json,1851,
Skipper Ltd,,success,98.0,esg_outputs\Skipper_Ltd_esg.json,1852,
Krsnaa Diagnostics Ltd,,success,98.0,esg_outputs\Krsnaa_Diagnostics_Ltd_esg.json,1853,
PNB GILTS LTD.,,success,98.0,esg_outputs\PNB_GILTS_LTD__esg.json,1854,
V.S.T.TILLERS TRACTORS LTD.-,,success,98.0,esg_outputs\V_S_T_TILLERS_TRACTORS_LTD_-_esg.json,1855,
GUJARAT STATE PETRONET LTD.,,failed,,,1856,PDF download failed
GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,,success,98.0,esg_outputs\GUJARAT_NARMADA_VALLEY_FERTILIZERS___CHEMICALS_LTD__esg.json,1857,
Puravankara Ltd,,success,98.0,esg_outputs\Puravankara_Ltd_esg.json,1858,
VARDHMAN TEXTILES LTD.,,success,98.0,esg_outputs\VARDHMAN_TEXTILES_LTD__esg.json,1859,
INDIA CEMENTS LTD.,,failed,,,1860,PDF download failed
PARAMOUNT COMMUNICATIONS LTD.-,,success,98.0,esg_outputs\PARAMOUNT_COMMUNICATIONS_LTD_-_esg.json,1861,
VARDHMAN HOLDINGS LTD.,,success,98.0,esg_outputs\VARDHMAN_HOLDINGS_LTD__esg.json,1862,
Hi-Tech Pipes Ltd,,success,98.0,esg_outputs\Hi-Tech_Pipes_Ltd_esg.json,1863,
Sandhar Technologies Ltd,,success,98.0,esg_outputs\Sandhar_Technologies_Ltd_esg.json,1864,
IRB INFRASTRUCTURE DEVELOPERS LTD.,,success,98.0,esg_outputs\IRB_INFRASTRUCTURE_DEVELOPERS_LTD__esg.json,1865,
Medi Assist Healthcare Services Ltd,,success,98.0,esg_outputs\Medi_Assist_Healthcare_Services_Ltd_esg.json,1866,
BEML LTD.,,success,98.0,esg_outputs\BEML_LTD__esg.json,1867,
JUBILANT INDUSTRIES LTD.,,success,98.0,esg_outputs\JUBILANT_INDUSTRIES_LTD__esg.json,1868,
GODAWARI POWER & ISPAT LTD.,,success,98.0,esg_outputs\GODAWARI_POWER___ISPAT_LTD__esg.json,1869,
Ami Organics Ltd,,success,98.0,esg_outputs\Ami_Organics_Ltd_esg.json,1870,
Juniper Hotels Ltd,,success,98.0,esg_outputs\Juniper_Hotels_Ltd_esg.json,1871,
PVR Inox Ltd,,success,98.0,esg_outputs\PVR_Inox_Ltd_esg.json,1872,
Landmark Cars Ltd,,success,98.0,esg_outputs\Landmark_Cars_Ltd_esg.json,1873,
Paras Defence and Space Technologies Ltd,,success,98.0,esg_outputs\Paras_Defence_and_Space_Technologies_Ltd_esg.json,1874,
CCL PRODUCTS (INDIA) LTD.,,success,98.0,esg_outputs\CCL_PRODUCTS__INDIA__LTD__esg.json,1875,
Eureka Forbes Ltd,,success,98.0,esg_outputs\Eureka_Forbes_Ltd_esg.json,1876,
AARTI DRUGS LTD.,,success,98.0,esg_outputs\AARTI_DRUGS_LTD__esg.json,1877,
Popular Vehicles and Services Ltd,,success,98.0,esg_outputs\Popular_Vehicles_and_Services_Ltd_esg.json,1878,
NRB BEARINGS LTD.,,success,98.0,esg_outputs\NRB_BEARINGS_LTD__esg.json,1879,
NIRLON LTD.,,success,98.0,esg_outputs\NIRLON_LTD__esg.json,1880,
Dilip Buildcon Ltd,,success,98.0,esg_outputs\Dilip_Buildcon_Ltd_esg.json,1881,
TRANSPEK INDUSTRY LTD.-,,success,98.0,esg_outputs\TRANSPEK_INDUSTRY_LTD_-_esg.json,1882,
GUJARAT ALKALIES & CHEMICALS LTD.,,success,98.0,esg_outputs\GUJARAT_ALKALIES___CHEMICALS_LTD__esg.json,1883,
J.KUMAR INFRAPROJECTS LTD.,,success,98.0,esg_outputs\J_KUMAR_INFRAPROJECTS_LTD__esg.json,1884,
Vidhi Specialty Food Ingredients Ltd-$,,success,98.0,esg_outputs\Vidhi_Specialty_Food_Ingredients_Ltd-__esg.json,1885,
Garware Hi-Tech Films Ltd,,success,98.0,esg_outputs\Garware_Hi-Tech_Films_Ltd_esg.json,1886,
CHOICE INTERNATIONAL LTD.,,success,98.0,esg_outputs\CHOICE_INTERNATIONAL_LTD__esg.json,1887,
CONTAINER CORPORATION OF INDIA LTD.,,success,98.0,esg_outputs\CONTAINER_CORPORATION_OF_INDIA_LTD__esg.json,1888,
POLYPLEX CORPORATION LTD.,,success,98.0,esg_outputs\POLYPLEX_CORPORATION_LTD__esg.json,1889,
BANNARI AMMAN SUGARS LTD.,,success,98.0,esg_outputs\BANNARI_AMMAN_SUGARS_LTD__esg.json,1890,
Star Health and Allied Insurance Company Ltd,,success,98.0,esg_outputs\Star_Health_and_Allied_Insurance_Company_Ltd_esg.json,1891,
Quint Digital Ltd,,success,98.0,esg_outputs\Quint_Digital_Ltd_esg.json,1892,
Bharat Wire Ropes Ltd,,success,98.0,esg_outputs\Bharat_Wire_Ropes_Ltd_esg.json,1893,
OnMobile Global Ltd.,,success,98.0,esg_outputs\OnMobile_Global_Ltd__esg.json,1894,
Affle (India) Ltd,,success,98.0,esg_outputs\Affle__India__Ltd_esg.json,1895,
Venus Pipes & Tubes Ltd,,success,98.0,esg_outputs\Venus_Pipes___Tubes_Ltd_esg.json,1896,
CENTURY PLYBOARDS (I) LTD.-,,success,98.0,esg_outputs\CENTURY_PLYBOARDS__I__LTD_-_esg.json,1897,
AMRUTANJAN HEALTH CARE LTD.-,,success,98.0,esg_outputs\AMRUTANJAN_HEALTH_CARE_LTD_-_esg.json,1898,
Prataap Snacks Ltd,,success,98.0,esg_outputs\Prataap_Snacks_Ltd_esg.json,1899,
APL APOLLO TUBES LTD.,,success,98.0,esg_outputs\APL_APOLLO_TUBES_LTD__esg.json,1900,
ASIAN STAR CO.LTD.-,,success,98.0,esg_outputs\ASIAN_STAR_CO_LTD_-_esg.json,1901,
BODAL CHEMICALS LTD.,,success,98.0,esg_outputs\BODAL_CHEMICALS_LTD__esg.json,1902,
Olectra Greentech Ltd,,success,98.0,esg_outputs\Olectra_Greentech_Ltd_esg.json,1903,
Rajnish Wellness Ltd,,success,98.0,esg_outputs\Rajnish_Wellness_Ltd_esg.json,1904,
HealthCare Global Enterprises Ltd,,success,98.0,esg_outputs\HealthCare_Global_Enterprises_Ltd_esg.json,1905,
GOCL Corporation Ltd-,,success,98.0,esg_outputs\GOCL_Corporation_Ltd-_esg.json,1906,
TEXMACO RAIL & ENGINEERING LTD.,,success,98.0,esg_outputs\TEXMACO_RAIL___ENGINEERING_LTD__esg.json,1907,
SG Finserve Ltd,,success,98.0,esg_outputs\SG_Finserve_Ltd_esg.json,1908,
Avalon Technologies Ltd,,success,98.0,esg_outputs\Avalon_Technologies_Ltd_esg.json,1909,
GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,,success,98.0,esg_outputs\GUJARAT_STATE_FERTILIZERS___CHEMICALS_LTD__esg.json,1910,
VERITAS (INDIA) LTD.,,success,98.0,esg_outputs\VERITAS__INDIA__LTD__esg.json,1911,
GUFIC BIOSCIENCES LTD.,,success,98.0,esg_outputs\GUFIC_BIOSCIENCES_LTD__esg.json,1912,
Hariom Pipe Industries Ltd,,success,98.0,esg_outputs\Hariom_Pipe_Industries_Ltd_esg.json,1913,
NIIT LTD.,,success,98.0,esg_outputs\NIIT_LTD__esg.json,1914,
MARKSANS PHARMA LTD.,,success,98.0,esg_outputs\MARKSANS_PHARMA_LTD__esg.json,1915,
Protean eGov Technologies Ltd,,success,98.0,esg_outputs\Protean_eGov_Technologies_Ltd_esg.json,1916,
NIIT Learning Systems Ltd,,success,98.0,esg_outputs\NIIT_Learning_Systems_Ltd_esg.json,1917,
BLACK ROSE INDUSTRIES LTD.,,success,98.0,esg_outputs\BLACK_ROSE_INDUSTRIES_LTD__esg.json,1918,
DOMS Industries Ltd,,success,98.0,esg_outputs\DOMS_Industries_Ltd_esg.json,1919,
Heubach Colorants India Ltd,,success,98.0,esg_outputs\Heubach_Colorants_India_Ltd_esg.json,1920,
